state	stateno	order	sgenexp	stotrev	stltdebt	pcpinc	totpop	cpi	year	dratelag	dmajdgov	dmajrgov	rmajdgov	rmajrgov	nmajdgov	nmajrgov	othergov	_merge	ideology	religion	adopted	statutry	constnl	indstat	indconst	referend	sigstat	sigconst	sigindst	sigindc	sigref	singlsub	contrest	judicrev	adminrev	legisrev	postrest	init	sigs	south	sigsq	invsigs	cappun	adopt_cp	initideo	sigideo	noinideo	initrel	noinrel	deficit	debt	rpcpinc	drpcpinc	divgov	nbrs_cp1	nbrs_cp3	nbrs_cp2	nbrs_cp4	nbors	nbrs_cp	dur_cp	spline1	spline2	spline3	_t_cp0	_t_cp1	_t_cp2	_t_cp3	_t_cp4	_t_cp5	_t_cp6	_t_cp7	_t_cp8	_t_cp9	_t_cp10	source_count	source_count
"IN"	14	11	2124	2543.699951171875	590	5263	5.349999904632568	1.8589999675750732	1975	8	0	0	0	0	0	1	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	-0.19759884476661682	0.2777777910232544	15.33529281616211	-0.035206329077482224	1	0	2	0	0	3	2					0	0	0	0	0	0	0	0	0	0	0	4	5
"IN"	14	11	2707	2901.800048828125	587.0999755859375	5609	5.366000175476074	1.7569999694824219	1976	8.5	0	0	0	0	1	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	-0.07196159660816193	0.2168821543455124	15.446728706359863	0.007266629487276077	1	0	2	0	1	3	3					0	0	0	0	0	0	0	0	0	0	0	4	5
"IN"	14	11	3096	3117.300048828125	585.5	6257	5.372000217437744	1.6490000486373901	1977	7.099999904632568	0	0	0	0	1	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	-0.006879860535264015	0.1891149878501892	16.172090530395508	0.04695892706513405	1	0	2	0	1	3	3					0	0	0	0	0	0	0	0	0	0	0	2	6
"IN"	14	11	3187	3437.10009765625	577.5999755859375	6921	5.40500020980835	1.531999945640564	1978	7.400000095367432	0	0	1	0	0	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	-0.07847508788108826	0.18123626708984375	16.619077682495117	0.027639416977763176	1	0	2	0	1	3	3					0	0	0	0	0	0	0	0	0	0	0	2	5
"IN"	14	11	3475	3887.800048828125	555.7999877929688	7696	5.46999979019165	1.3799999952316284	1979	6.199999809265137	0	0	1	0	0	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	-0.1187913790345192	0.15994244813919067	16.646520614624023	0.0016512909205630422	1	0	2	0	1	3	3					0	0	0	0	0	0	0	0	0	0	0	2	4
"IN"	14	11	3840	4230.2998046875	537.2000122070312	8686	5.500999927520752	1.215000033378601	1980	8.300000190734863	0	0	1	0	0	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	-0.10164057463407516	0.13989584147930145	16.541521072387695	-0.006307596806436777	1	0	2	0	1	3	3					0	0	0	0	0	0	0	0	0	0	0	2	4
"IN"	14	11	4448	4322.89990234375	540.4000244140625	8936	5.489999771118164	1.0980000495910645	1981	8.899999618530273	0	0	1	0	0	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	0.02812502160668373	0.12149281054735184	15.378884315490723	-0.07028596103191376	1	0	2	0	1	3	3					0	0	0	0	0	0	0	0	0	0	0	1	5
"IN"	14	11	4970	4880.2001953125	932	9748	5.488999843597412	1.034999966621399	1982	7.099999904632568	0	0	0	1	0	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-16.700000762939453	0	12.899999618530273	0.01806837134063244	0.18752515316009521	15.813761711120605	0.02827756479382515	0	0	2	0	1	3	3					0	0	0	0	0	0	0	0	0	0	0	1	5
"IA"	15								1970		0	0	0	1	0	0	0	2	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727					0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"IA"	15	16				3750		2.4660000801086426	1971		0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727			14.494514465332031		0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"IA"	15	16	1144	1075.9000244140625	107.80000305175781	3877	2.8519999980926514	2.3910000324249268	1972	1.7999999523162842	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.05952795222401619	0.0942307710647583	14.529635429382324	0.0024230522103607655	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"IA"	15	16	1276	1220.9000244140625	117.80000305175781	4318	2.8610000610351562	2.250999927520752	1973	1.7000000476837158	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.04318179935216904	0.09231974929571152	15.234824180603027	0.048534512519836426	0	0	0	0	0	1	0	1	-0.8999999761581421	-0.800000011920929	-0.4000000059604645	0	1	0	0	0	0	0	0	0	0	0	0	0
"IA"	15	16	1305	1359.4000244140625	123.5999984741211	5347	2.864000082015991	2.0290000438690186	1974	2.200000047683716	0	1	0	0	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	-0.04168584197759628	0.09471264481544495	17.00480079650879	0.11617965251207352	1	0	1	0	0	2	1	2	-6.199999809265137	-6.400000095367432	-3.200000047683716	0	0	1	0	0	0	0	0	0	0	0	1	0
"IA"	15	16	1495	1567.0999755859375	129.1999969482422	5302	2.868000030517578	1.8589999675750732	1975	1.899999976158142	0	1	0	0	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	-0.04822740703821182	0.08642140030860901	15.448930740356445	-0.09149593114852905	1	0	2	0	0	3	2	3	-16.299999237060547	-20.600000381469727	-10.800000190734863	0	0	0	1	0	0	0	0	0	0	0	1	3
"IA"	15	16	1771	1765.9000244140625	127.19999694824219	5894	2.88100004196167	1.7569999694824219	1976	2.5	0	1	0	0	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.0028797152917832136	0.07182382792234421	16.231595993041992	0.05066145211458206	1	0	3	0	0	3	3	4	-30.599998474121094	-43.20000076293945	-25.600000381469727	0	0	0	0	1	0	0	0	0	0	0	2	3
"IA"	15	16	2076	1989.5999755859375	125.9000015258789	6439	2.9040000438690186	1.6490000486373901	1977	2.299999952316284	0	1	0	0	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.041618507355451584	0.06064547225832939	16.642494201660156	0.02531471475958824	1	0	3	0	0	3	3	5	-48.5	-73	-50	0	0	0	0	0	1	0	0	0	0	0	3	3
"IA"	15	16	2293	2154.5	124	6878	2.9140000343322754	1.531999945640564	1978	2.299999952316284	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.06040121987462044	0.0540776289999485	16.515823364257812	-0.007611289154738188	0	0	3	0	0	3	3	6	-69.39999389648438	-108.80000305175781	-86.4000015258789	0	0	0	0	0	0	1	0	0	0	0	3	5
"IA"	15	16	2484	2354.5	227.1999969482422	7873	2.9179999828338623	1.3799999952316284	1979	2.5999999046325684	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.05213365703821182	0.09146537631750107	17.029373168945312	0.03109441138803959	0	0	3	0	0	4	3	7	-92.70001220703125	-149.39999389648438	-136.1999969482422	0	0	0	0	0	0	0	1	0	0	0	3	3
"IA"	15	16	2737	2575.60009765625	372.79998779296875	8589	2.9159998893737793	1.215000033378601	1980	2.200000047683716	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.058969639241695404	0.13620752096176147	16.356794357299805	-0.03949521854519844	0	0	4	0	0	4	4	8	-117.79998779296875	-193.60000610351562	-196.8000030517578	0	0	0	0	0	0	0	0	1	0	0	5	5
"IA"	15	16	3107	2957.60009765625	381	9358	2.9140000343322754	1.0980000495910645	1981	2.200000047683716	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.048084937036037445	0.12262632697820663	16.105148315429688	-0.015384801663458347	0	0	4	0	0	4	4	9	-144.0999755859375	-240.20001220703125	-264.6000061035156	0	0	0	0	0	0	0	0	0	1	0	5	6
"IA"	15	16	3210	3127.699951171875	438.79998779296875	10749	2.9179999828338623	1.034999966621399	1982	2.5999999046325684	0	1	0	0	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.5	0	8.600000381469727	0.0256386436522007	0.13669781386852264	17.437641143798828	0.08273707330226898	1	0	4	0	0	4	4	10	-171	-288	-336	0	0	0	0	0	0	0	0	0	0	1	5	5
"KS"	16								1970		0	0	1	0	0	0	0	2	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5					1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"KS"	16	21				3918		2.4660000801086426	1971		0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5			15.143868446350098		1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"KS"	16	21	825	809.9000244140625	218.8000030517578	4192	2.246000051498413	2.3910000324249268	1972	5.099999904632568	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	0.018303001299500465	0.26521211862564087	15.71014404296875	0.03739305958151817	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"KS"	16	21	891	894.0999755859375	214.60000610351562	4593	2.25600004196167	2.250999927520752	1973	4	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.0034792094957083464	0.2408529818058014	16.205081939697266	0.031504351645708084	1	0	0	0	0	2	0	1	-0.8999999761581421	-0.800000011920929	-0.4000000059604645	0	1	0	0	0	0	0	0	0	0	0	2	1
"KS"	16	21	938	1055.800048828125	203.39999389648438	5338	2.2639999389648438	2.0290000438690186	1974	6	0	0	0	1	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.1255864053964615	0.2168443500995636	16.976179122924805	0.04758366569876671	0	0	2	0	0	2	2	2	-6.199999809265137	-6.400000095367432	-3.200000047683716	0	0	1	0	0	0	0	0	0	0	0	1	3
"KS"	16	21	1049	1139.699951171875	194.1999969482422	5406	2.2679998874664307	1.8589999675750732	1975	6.900000095367432	0	0	0	1	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.08646325021982193	0.18512868881225586	15.751965522766113	-0.07211361080408096	0	0	2	0	0	4	2	3	-16.299999237060547	-20.600000381469727	-10.800000190734863	0	0	0	1	0	0	0	0	0	0	0	1	4
"KS"	16	21	1228	1278.699951171875	306.29998779296875	5958	2.2809998989105225	1.7569999694824219	1976	5.400000095367432	0	0	0	0	0	1	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.04128660634160042	0.24942995607852936	16.407846450805664	0.04163803905248642	1	0	4	0	0	4	4	4	-30.599998474121094	-43.20000076293945	-25.600000381469727	0	0	0	0	1	0	0	0	0	0	0	1	5
"KS"	16	21	1441	1459.4000244140625	408.1000061035156	6495	2.2990000247955322	1.6490000486373901	1977	4.5	0	0	0	0	0	1	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.012768927030265331	0.28320610523223877	16.787233352661133	0.023122284561395645	1	0	4	0	0	4	4	5	-48.5	-73	-50	0	0	0	0	0	1	0	0	0	0	0	1	6
"KS"	16	21	1591	1604	402.79998779296875	7134	2.318000078201294	1.531999945640564	1978	6.599999904632568	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.008170961402356625	0.2531740963459015	17.130544662475586	0.020450737327337265	1	0	4	0	0	4	4	6	-69.39999389648438	-108.80000305175781	-86.4000015258789	0	0	0	0	0	0	1	0	0	0	0	1	6
"KS"	16	21	1631	1730.800048828125	421.8999938964844	8001	2.3359999656677246	1.3799999952316284	1979	5.699999809265137	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.06118948385119438	0.2586756646633148	17.306238174438477	0.010256154462695122	1	0	4	0	0	4	4	7	-92.70001220703125	-149.39999389648438	-136.1999969482422	0	0	0	0	0	0	0	1	0	0	0	1	5
"KS"	16	21	1900	1961	459.1000061035156	9055	2.3510000705718994	1.215000033378601	1980	5.5	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.03210526332259178	0.24163158237934113	17.244239807128906	-0.0035824289079755545	1	0	4	0	0	4	4	8	-117.79998779296875	-193.60000610351562	-196.8000030517578	0	0	0	0	0	0	0	0	1	0	0	1	6
"KS"	16	21	2104	2161.800048828125	438.1000061035156	9983	2.364000082015991	1.0980000495910645	1981	6.900000095367432	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	-0.027471506968140602	0.208222433924675	17.180774688720703	-0.003680366324260831	1	0	4	0	0	4	4	9	-144.0999755859375	-240.20001220703125	-264.6000061035156	0	0	0	0	0	0	0	0	0	1	0	1	5
"KS"	16	21	2377	2374.199951171875	420.1000061035156	11237	2.3889999389648438	1.034999966621399	1982	6.300000190734863	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.899999618530273	0	12.5	0.001177975907921791	0.17673538625240326	18.22930145263672	0.06102907285094261	1	0	4	0	0	4	4	10	-171	-288	-336	0	0	0	0	0	0	0	0	0	0	1	1	6
"KY"	17								1970		0	1	0	0	0	0	0	2	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.199999809265137	0	31.399999618530273					1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"KY"	17	30				3099		2.4660000801086426	1971		0	1	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.199999809265137	0	31.399999618530273			11.978266716003418		1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"KY"	17	30	1424	1425.699951171875	1489.9000244140625	3306	3.2980000972747803	2.3910000324249268	1972	10.899999618530273	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.199999809265137	0	31.399999618530273	-0.0011937859235331416	1.0462781190872192	12.389727592468262	0.034350618720054626	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
"KY"	17	30	1576	1494.699951171875	1810.199951171875	3601	3.3359999656677246	2.250999927520752	1973	9.800000190734863	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.199999809265137	0	31.399999618530273	0.0515863262116909	1.1486040353775024	12.705095291137695	0.025453966110944748	0	0	0	0	0	2	0	1	-0.8999999761581421	-0.800000011920929	-0.4000000059604645	0	1	0	0	0	0	0	0	0	0	0	2	2
"KY"	17	30	1687	1774.800048828125	1815.5999755859375	4050	3.371999979019165	2.0290000438690186	1974	9.699999809265137	0	1	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.199999809265137	0	31.399999618530273	-0.052045080810785294	1.0762299299240112	12.880016326904297	0.0137677863240242	1	0	1	0	1	5	2	2	-6.199999809265137	-6.400000095367432	-3.200000047683716	0	0	1	0	0	0	0	0	0	0	0	1	2
"KY"	17	30	1698	1889.9000244140625	1858.5	4470	3.4170000553131104	1.8589999675750732	1975	10.300000190734863	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-13.199999809265137	0	31.399999618530273	-0.1130153238773346	1.0945229530334473	13.02465534210205	0.011229722760617733	0	0	3	0	2	7	5	3	-16.299999237060547	-20.600000381469727	-10.800000190734863	0	0	0	1	0	0	0	0	0	0	0	2	2
"KY"	17	30	2033	2184.699951171875	1965	4887	3.4679999351501465	1.7569999694824219	1976	10.199999809265137	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-13.199999809265137	0	31.399999618530273	-0.07461876422166824	0.9665518999099731	13.458399772644043	0.03330179676413536	0	0	4	0	3	7	7					0	0	0	0	0	0	0	0	0	0	0	2	2
"KY"	17	30	2356	2447.5	1996.5999755859375	5423	3.5299999713897705	1.6490000486373901	1977	10.600000381469727	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-13.199999809265137	0	31.399999618530273	-0.0388370119035244	0.8474532961845398	14.016500473022461	0.041468579322099686	0	0	4	0	3	7	7					0	0	0	0	0	0	0	0	0	0	0	1	3
"KY"	17	30	2578	2650.5	2040.5999755859375	5945	3.575000047683716	1.531999945640564	1978	10.100000381469727	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-13.199999809265137	0	31.399999618530273	-0.02812257595360279	0.7915438413619995	14.275453567504883	0.018474875018000603	0	0	4	0	3	7	7					0	0	0	0	0	0	0	0	0	0	0	2	4
"KY"	17	30	2998	3044.89990234375	2617.5	6615	3.609999895095825	1.3799999952316284	1979	9.5	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-13.199999809265137	0	31.399999618530273	-0.015643730759620667	0.8730820417404175	14.308306694030762	0.0023013718891888857	0	0	4	0	3	7	7					0	0	0	0	0	0	0	0	0	0	0	2	4
"KY"	17	30	3611	3466	2810.5	7342	3.6419999599456787	1.215000033378601	1980	9.5	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-13.199999809265137	0	31.399999618530273	0.0401550829410553	0.7783162593841553	13.982022285461426	-0.02280384488403797	0	0	4	0	3	7	7					0	0	0	0	0	0	0	0	0	0	0	2	4
"KY"	17	30	4213	3743.699951171875	3035.300048828125	7613	3.6610000133514404	1.0980000495910645	1981	8.800000190734863	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-13.199999809265137	0	31.399999618530273	0.11139331758022308	0.7204604744911194	13.101997375488281	-0.06293974816799164	0	0	4	0	3	7	7					0	0	0	0	0	0	0	0	0	0	0	4	4
"KY"	17	30	4296	4031.300048828125	3026.60009765625	8567	3.677000045776367	1.034999966621399	1982	8.399999618530273	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1		0	0	-13.199999809265137	0	31.399999618530273	0.06161544471979141	0.7045158743858337	13.897875785827637	0.060744814574718475	0	0	4	0	3	7	7					0	0	0	0	0	0	0	0	0	0	0	3	5
"LA"	18								1970		1	0	0	0	0	0	0	2	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-23	0	18.399999618530273					0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"LA"	18	35				3054		2.4660000801086426	1971		1	0	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-23	0	18.399999618530273			11.804332733154297		0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"LA"	18	35	1770	1761.300048828125	943.7999877929688	3252	3.7109999656677246	2.3910000324249268	1972	11.100000381469727	1	0	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-23	0	18.399999618530273	0.004915226716548204	0.5332203507423401	12.18735408782959	0.03244752436876297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"LA"	18	35	1959	1978.4000244140625	1126.5999755859375	3528	3.76200008392334	2.250999927520752	1973	13.199999809265137	1	0	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	-23	0	18.399999618530273	-0.009903023950755596	0.5750893354415894	12.447535514831543	0.02134847454726696	0	0	0	0	0	2	0	1	-0.8999999761581421	-0.800000011920929	-0.4000000059604645	0	1	0	0	0	0	0	0	0	0	0	1	5
"LA"	18	35	2086	2126.5	1210.199951171875	3950	3.7890000343322754	2.0290000438690186	1974	15.399999618530273	0	1	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	-0.019415149465203285	0.5801534056663513	12.561990737915039	0.009195011109113693	1	0	1	0	1	3	2					0	0	0	0	0	0	0	0	0	0	0	1	5
"LA"	18	35	2237	2376	1210.300048828125	4310	3.821000099182129	1.8589999675750732	1975	16	0	0	0	0	0	0	1	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	-0.06213679164648056	0.5410371422767639	12.55844783782959	-0.0002820333174895495	1	0	1	0	2	3	3					0	0	0	0	0	0	0	0	0	0	0	1	5
"LA"	18	35	2585	2609.5	1219.0999755859375	4803	3.885999917984009	1.7569999694824219	1976	12.600000381469727	0	0	0	0	0	0	1	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	-0.00947775598615408	0.47160542011260986	13.227069854736328	0.053240817040205	1	0	1	0	2	3	3					0	0	0	0	0	0	0	0	0	0	0	1	3
"LA"	18	35	3088	3092.10009765625	1451.4000244140625	5386	3.9519999027252197	1.6490000486373901	1977	13.199999809265137	0	0	0	0	0	0	1	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	-0.0013277517864480615	0.47001296281814575	13.920868873596191	0.05245296284556389	1	0	1	0	2	3	3					0	0	0	0	0	0	0	0	0	0	0	1	2
"LA"	18	35	3278	3216.10009765625	1764.199951171875	5913	4.015999794006348	1.531999945640564	1978	15.5	0	0	0	0	0	0	1	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	0.018883435055613518	0.5381940007209778	14.198614120483398	0.01995171792805195	1	0	1	0	2	3	3					0	0	0	0	0	0	0	0	0	0	0	1	3
"LA"	18	35	3547	3670.89990234375	2041.699951171875	6640	4.068999767303467	1.3799999952316284	1979	15.800000190734863	0	1	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	-0.03493089973926544	0.5756132006645203	14.362381935119629	0.0115340705960989	1	0	1	0	2	3	3					0	0	0	0	0	0	0	0	0	0	0	1	3
"LA"	18	35	3773	4063.10009765625	2636.89990234375	7477	4.138000011444092	1.215000033378601	1980	16.899999618530273	0	1	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	-0.07688844203948975	0.6988868117332458	14.239114761352539	-0.008582641370594501	1	0	1	0	2	3	3					0	0	0	0	0	0	0	0	0	0	0	2	3
"LA"	18	35	4463	4792.2998046875	2977	8458	4.205999851226807	1.0980000495910645	1981	15.699999809265137	0	1	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1		0	0	-23	0	18.399999618530273	-0.07378440350294113	0.6670401096343994	14.556244850158691	0.02227175608277321	1	0	1	0	2	3	3					0	0	0	0	0	0	0	0	0	0	0	2	3
